experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,final_displacement_norm,10,0.246180694198114,0.058966072923707376,0.01864670951144994,0.2039989067141701,0.2883624816820579,0.0421817874839439
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,initialization_seed,10,2445189789.9,983884152.581073,311131487.5900824,1741361466.6760345,3149018113.1239657,703828323.2239658
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,mean_pseudo_regret,10,0.8320000000000001,0.10546721449499524,0.03335166162777101,0.7565532997575158,0.9074467002424843,0.07544670024248423
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,model_ridge,10,1.0,0.0,0.0,1.0,1.0,0.0
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,peak_host_memory_bytes,10,632504320.0,24209090.900479,7655586.732757033,615186179.6370708,649822460.3629292,17318140.36292923
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,rounds,10,200.0,0.0,0.0,200.0,200.0,0.0
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,runtime_seconds,10,0.029370267497142777,0.0007674003527086889,0.00024267329917760215,0.028821302355188292,0.02991923263909726,0.0005489651419544844
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,schema_version,10,1.0,0.0,0.0,1.0,1.0,0.0
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,summary,,seed,10,154.5,3.0276503540974917,0.9574271077563381,152.33414941033183,156.66585058966817,2.165850589668169
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,horizon,200,action,10,2.9,2.183269719175042,0.6904105059069325,1.3381829287915001,4.4618170712084995,1.5618170712084998
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,horizon,200,bonus_scale,10,1.0,0.0,0.0,1.0,1.0,0.0
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,horizon,200,cumulative_curvature_vector_products,10,0.0,0.0,0.0,0.0,0.0,0.0
covertype_rerun,full,evaluation,default,diagonal_full_network,,,{},"{""bonus_scale"":1.0,""damping"":10.0,""model_ridge"":1.0}",10,horizon,200,cumulative_pseudo_regret,10,166.4,21.093442898999047,6.6703323255542015,151.31065995150317,181.48934004849684,15.089340048496844
