experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_V_variation_charge,20,7.549961334946443,3.1565461827327352,0.7058251838707869,6.072652246897718,9.027270422995167,1.4773090880487243
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_actionwise_required_transfer,20,2.3909249565784005,1.100536879980933,0.24608752753828936,1.8758578419508938,2.9059920712059073,0.5150671146275068
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_beta_exact_teacher_diagnostic,20,18.86628554658239,0.5335582210867963,0.11930724523039382,18.616572612449986,19.115998480714794,0.24971293413240522
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_centering_ratio,20,1.4455336055998436,0.678272164059953,0.15166626660839447,1.1280924613461702,1.7629747498535169,0.31744114425367326
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_cg_max_energy_error,20,5.20023791324021e-05,1.6180704154359998e-05,3.6181154412962203e-06,4.442957648214298e-05,5.957518178266123e-05,7.5728026502591224e-06
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_chi_frobenius_primitive,20,6.445423083826851,0.6321666370757971,0.14135675736089212,6.1495599904173455,6.741286177236357,0.29586309340950595
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_chi_operator_norm,20,2.7591173195114345,0.4398638392662743,0.09835654454434305,2.553254705871642,2.964979933151227,0.2058626136397923
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_coarse_psi,20,364.00811984116547,171.62548743978988,38.37662565869065,283.6849192105028,444.3313204718281,80.32320063066264
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_condition_number_C,20,4022.6356983379164,309.1344229955902,69.1245584003314,3877.956334855671,4167.315061820162,144.67936348224552
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_condition_number_Cbar,20,2179.9051509769906,385.33892487717173,86.16440304020408,1999.560982780111,2360.2493191738704,180.34416819687954
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_corrected_center_identity_error,20,8.014422459012849e-17,3.42839239688879e-17,7.666118452986772e-18,6.409885426408377e-17,9.618959491617321e-17,1.6045370326044725e-17
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_corrected_optimism_violation_count,20,0.0,0.0,0.0,0.0,0.0,0.0
nonlinear_audit,full,evaluation,default,aggressive,,,"{""center"":""corrected""}","{""ridge"":1.0}",20,horizon,100,posthoc_dynamic_identity_residual,20,-1.0800249583553522e-13,1.979020802357286e-13,4.425225042957067e-14,-2.0062352044632705e-13,-1.5381471224743392e-14,9.262102461079183e-14
