experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_wall_time_seconds,10,0.0001233345425745938,1.5114163626583186e-06,4.77951819884735e-07,0.0001222533404417691,0.0001244157447074185,1.0812021328246908e-06
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,peak_host_memory_bytes,10,802752102.4,468014003.3623227,147999022.74786416,467955053.0037846,1137549151.7962153,334797049.3962154
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,records_per_seed,10,1000.0,0.0,0.0,1000.0,1000.0,0.0
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_cg_iterations,10,4.9033,0.010954958288880498,0.0034642619865003213,4.895463294933428,4.911136705066571,0.00783670506657124
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_exact_relative_energy_error,10,0.04719308347712327,0.0002603638159493714,8.233426786928887e-05,0.04700683042331901,0.047379336530927525,0.00018625305380425792
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_initial_relative_energy_error,10,1.0,0.0,0.0,1.0,1.0,0.0
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_predictive_width_relative_error,10,0.0011574498380156678,1.5345302083137055e-05,4.8526105966039606e-06,0.0011464724701962896,0.001168427205835046,1.097736781937812e-05
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_sample_cvp_count,10,1255.2448,2.8044693219534076,0.8868510685440822,1253.2386035029576,1257.2509964970423,2.0061964970422372
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,mean_wall_time_seconds,10,0.00012366711760987528,1.5927019325246018e-06,5.036565740529554e-07,0.00012252776728329098,0.00012480646793645958,1.1393503265842976e-06
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,peak_host_memory_bytes,10,802750464.0,468011298.14840406,147998167.2841101,467955349.7972434,1137545578.2027566,334795114.2027566
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""zero"",""preconditioner"":""none"",""target_relative_energy_error"":0.25}",{},10,benchmark_summary,,records_per_seed,10,1000.0,0.0,0.0,1000.0,1000.0,0.0
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.1}",{},10,benchmark_summary,,mean_cg_iterations,10,6.874599999999999,0.011256603000510719,0.003559650419789939,6.866547511305813,6.882652488694185,0.008052488694185447
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.1}",{},10,benchmark_summary,,mean_exact_relative_energy_error,10,0.01999169543734939,0.00018024989348518927,5.7000021141594385e-05,0.019862752431244284,0.020120638443454495,0.00012894300610510686
cg_accuracy,full,evaluation,benchmark_diagnostic,conjugate_gradient,,diagnostic_not_executed_policy,"{""condition_number"":10.0,""initialization"":""warm"",""preconditioner"":""jacobi"",""target_relative_energy_error"":0.1}",{},10,benchmark_summary,,mean_initial_relative_energy_error,10,1.7790253062627421,0.004127644017634973,0.001305275646609473,1.7760725676093385,1.7819780449161458,0.002952738653403678
