experiment,profile,seed_set,comparison,method,reference_method,difference_direction,variant_json,hyperparameters_json,run_count,scope,horizon,metric,n,mean,standard_deviation,standard_error,ci95_low,ci95_high,ci95_half_width
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,estimated_total_host_memory_bytes,5,1010944.0,0.0,0.0,1010944.0,1010944.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,estimated_working_memory_bytes,5,410624.0,0.0,0.0,410624.0,410624.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,max_explicit_relative_residual,5,6.955847039740097e-12,1.1987429530624453e-12,5.360941461192934e-13,5.4674110718219945e-12,8.4442830076582e-12,1.4884359679181028e-12
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,max_relative_energy_error,5,6.851836629413116e-12,1.1799929153554971e-12,5.277088743406094e-13,5.3866819082806936e-12,8.316991350545539e-12,1.4651547211324223e-12
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,mean_explicit_relative_residual,5,5.62828463408598e-12,1.2892081264039582e-12,5.765514015568784e-13,4.027521317338457e-12,7.229047950833503e-12,1.6007633167475226e-12
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,mean_relative_energy_error,5,5.544675922262526e-12,1.2687196461212678e-12,5.673886746233264e-13,3.9693524138599286e-12,7.119999430665124e-12,1.575323508402598e-12
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,peak_accelerator_memory_bytes,5,0.0,0.0,0.0,0.0,0.0,0.0
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,peak_host_memory_bytes,5,74537369.6,9051575.050059564,4047987.4230748494,63298354.733301595,85776384.4666984,11239014.866698395
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,predictive_width_relative_error,5,1.0886456005453534e-15,2.7669052170781342e-16,1.237397630537104e-16,7.450889410965444e-16,1.4322022599941623e-15,3.43556659448809e-16
systems_scaling,full,evaluation,benchmark_diagnostic,batched_jacobi_cg,,diagnostic_not_executed_policy,"{""action_count"":4,""dimension"":2048,""iteration_budget"":16,""sample_count"":32}",{},5,benchmark_summary,,sample_cvp_count,5,896.0,0.0,0.0,896.0,896.0,0.0
